title,date,section,section_name,like,comment_cnt,topic_0,topic_1,topic_2,topic_3,topic_4,dominant_topic
오늘신문 20240115,2024-01-15,1,1구간 (2024.01~03),1,1,0.043004464830753375,0.13751501193095367,0.0023622256176254967,0.0023533008824101684,0.8147649967382573,4
의대 반수와 관련하여,2024-01-15,1,1구간 (2024.01~03),0,3,0.014678766355065915,0.38458405229297227,0.014726445192092848,0.5716602043472305,0.014350531812638517,3
의대 정원 얼마나 증원될 것 같나요,2024-01-15,1,1구간 (2024.01~03),0,4,0.006812052753342384,0.9730339203246754,0.006704018462370136,0.006719384388922212,0.006730624070689941,1
의대 증원되면 어떤 현상이 나올까요,2024-01-15,1,1구간 (2024.01~03),0,4,0.1508662976837443,0.8322004248941147,0.0056360586061081795,0.005688509217044731,0.005608709598988074,1
자사고 졸업하시고 의대 합격하신 분들 조언 부탁드려요,2024-01-15,1,1구간 (2024.01~03),17,30,0.1619653884241192,0.8001634323629124,0.0006728823582120814,0.036527587813401874,0.0006707090413543486,1
정부 의대정원20000 3000명 단계증원 검토 보건노조 개원쿼터제 제안 창원시 의과대학 신설해야 목포의대 촉구 복지부 미확정 답변 24 1 15,2024-01-15,1,1구간 (2024.01~03),0,1,0.06061030832389227,0.2658792621364662,0.5599083897920295,0.001504982679800413,0.11209705706781174,2
취업 입시 뉴스레터 1 4차 산업혁명 시대 대학 총장 채용 동향 및 면접 대비 전략,2024-01-15,1,1구간 (2024.01~03),6,2,0.2927231405433,0.18178100625969296,0.02271546496785938,0.0003253192070567457,0.5024550690220908,4
항공 빅2 합병 급물살에 분주한 LCC 등,2024-01-15,1,1구간 (2024.01~03),43,9,0.0004867431452872307,0.00048035820668632047,0.084144956302465,0.0004855820673966014,0.9144023602781648,4
1 16 데일리 뉴스 요약 공유,2024-01-16,1,1구간 (2024.01~03),0,1,0.0003198454396615008,0.00032086068173058053,0.022474250040811588,0.046841647000736245,0.9300433968370602,4
2024년1월16일 아침뉴스 주요뉴스 헤드라인뉴스 받은뉴스,2024-01-16,1,1구간 (2024.01~03),9,2,0.02274450253689715,0.09218664526263691,0.031409845594347056,0.0004034214472823484,0.8532555851588366,4
가천대 예비 90번대 조언좀,2024-01-16,1,1구간 (2024.01~03),0,8,0.003820032132857125,0.9115688481164133,0.0038305526032158628,0.00390874313593212,0.07687182401158181,1
공유 2025년 무전공입학,2024-01-16,1,1구간 (2024.01~03),1,3,0.19019116629143126,0.8006039735000748,0.003105781647705768,0.0030447774200272324,0.003054301140760776,1
군산 수학학원 영민학원 수강생 후기 한림대학교 의과대학 교육 과정과 진로,2024-01-16,1,1구간 (2024.01~03),10,3,0.7709042406583899,0.22756130387597734,0.0005143748363301508,0.0005140615944433296,0.0005060190348594035,0
매신저24기6일차 1년 걸릴 일 1분 만에 프랑스서 AI 변호사 앱 출시,2024-01-16,1,1구간 (2024.01~03),139,4,0.17854649609723963,0.0016573383593284769,0.09316365780161383,0.4867267315620899,0.23990577617972828,3
의대 정원 다들 어느정도로 늘릴거라고 보심 뇌피셜 돌려봅시다,2024-01-16,1,1구간 (2024.01~03),1,12,0.011474759633117147,0.43763303264903736,0.01163788007452332,0.5279814143557605,0.011272913287561519,3
의대 합격하고 또 다시 재수 쉬운 이유가 있었구나,2024-01-16,1,1구간 (2024.01~03),85,48,0.13201941626671546,0.7094405074385033,0.0367810458586208,0.12117264912860301,0.0005863813075574584,1
의대증원 발표 언제,2024-01-16,1,1구간 (2024.01~03),23,1,0.8822167510681418,0.02971272849173382,0.02962884001111594,0.028970844968258493,0.029470835460749967,0
이번에 의대 합격했는데 증원 개빡쳐요,2024-01-16,1,1구간 (2024.01~03),24,50,0.20321037663717603,0.17097514416354678,0.0005011434597988876,0.6248028398895228,0.0005104958499555668,3
이제 치대가 원톱이 될것같긴하네요,2024-01-16,1,1구간 (2024.01~03),5,20,0.1428092743530467,0.14468228873738737,0.3833013579223516,0.32666948672558,0.0025375922616342438,2
입시정보 2023 일반계고 대학 진학률 하락 재수 확대 의미 베리타스알파,2024-01-16,1,1구간 (2024.01~03),25,12,0.04250809717735474,0.8741977928020892,0.06112753601315703,0.0003527153882622251,0.021813858619136775,1
홍준표 대구 경산권 의대 지역 인재 입학비율 80 까지 확대 제안,2024-01-16,1,1구간 (2024.01~03),0,7,0.10776984163524729,0.2787674959256738,0.40370909292039836,0.16155554231256428,0.04819802720611628,2
2024년 01월17일 수요일 간추린 아침세상소식,2024-01-17,1,1구간 (2024.01~03),0,6,0.0001352218870932249,0.0396805916122325,0.15019576755360106,0.10742737959722576,0.7025610393498474,4
2024년 01월17일 수요일 간추린 아침세상소식,2024-01-17,1,1구간 (2024.01~03),9,2,0.00014057569427419796,0.03359787477474269,0.15195155597939014,0.08655506665169259,0.7277549268999005,4
경영학과 진로가 어떻게 되나요,2024-01-17,1,1구간 (2024.01~03),14,108,0.7635991915945576,0.23501763653019633,0.0004570154984924874,0.0004650628899041559,0.0004610934868493973,0
교과로 약대 어디까지 가능할까요,2024-01-17,1,1구간 (2024.01~03),0,4,0.003715380258250562,0.6140683595762207,0.0036838682461540926,0.37484613534215666,0.003686256577217886,1
단독 기사 모음 주요 인물 발언 주요 일정 주요 신문 사설 240117 07 30 현재,2024-01-17,1,1구간 (2024.01~03),0,1,0.00034015711740666566,0.026630903963682426,0.18617385169758882,0.09463138322817924,0.6922237039931427,4
복지부 의사협회와 의사인력 확대 정책 등 논의,2024-01-17,1,1구간 (2024.01~03),3,1,0.003199489514817971,0.003194917174430496,0.9872444454138923,0.0031978479487933,0.003163299948065805,2
설 상경이 답이네,2024-01-17,1,1구간 (2024.01~03),21,45,0.4625178372893391,0.2750910432801347,0.0014314706371799176,0.17990829050424362,0.08105135828910266,0
의대 정원 디씨 개념글,2024-01-17,1,1구간 (2024.01~03),0,1,0.05653005908735883,0.0011536679600710246,0.001168704545472191,0.8146112053427417,0.12653636306435626,3
의대 증원 카더라통신,2024-01-17,1,1구간 (2024.01~03),3,9,0.0031738528169381612,0.8157773749730108,0.13870820457370922,0.00316536038992408,0.039175207246417786,1
의료 민영화는 의사들에게 이득인가,2024-01-17,1,1구간 (2024.01~03),6,35,0.03287135071177172,0.00041272670434783,0.00041595941577211035,0.9658788657321296,0.000421097435978787,3
정부 의대정원을 2000 3000명까지 단계적 증원 2025 입시에만 1000명 이상 증원,2024-01-17,1,1구간 (2024.01~03),16,6,0.003995797928022777,0.2837417201821762,0.5799360988728964,0.1281318933427907,0.004194489674113927,2
정시 원서 접수도 끝났으니 가천대 소신발언 합니다,2024-01-17,1,1구간 (2024.01~03),56,164,0.2301618062315307,0.637424718650997,0.00023317451662991466,0.10744348003525771,0.024736820565584548,1
지거국 정시경쟁률 결산,2024-01-17,1,1구간 (2024.01~03),0,1,0.0013248564811596092,0.9947220033107048,0.0013197499301798006,0.00131756562890864,0.0013158246490469028,1
태산명동 서일필 의대 증원 어디로,2024-01-17,1,1구간 (2024.01~03),0,1,0.0029095600982603515,0.055400947680557755,0.9358126573708269,0.002930080366307731,0.002946754484047468,2
01월 18일 주요신문 헤드라인,2024-01-18,1,1구간 (2024.01~03),3,1,0.0003569953390041128,0.000354630598450352,0.09077606987718925,0.036880034886391945,0.8716322692989643,4
1 18 신문사설,2024-01-18,1,1구간 (2024.01~03),6,2,0.0003238495339941649,0.0003225371596625217,0.06524021990047071,0.09978216922697057,0.834331224178902,4
1월18일 주요 신문 헤드라인 경제,2024-01-18,1,1구간 (2024.01~03),13,1,0.018862760406725857,0.00025797361650254253,0.06156216196898229,0.029574181886724015,0.8897429221210653,4
2024 01 18 음주 수술 음주 진료 금지,2024-01-18,1,1구간 (2024.01~03),3,2,0.23157291887012132,0.0011701021326500968,0.44637008434601166,0.3197024430490472,0.0011844516021696661,2
공유 최후통첩에 발끈 의대 정원 막판 대립,2024-01-18,1,1구간 (2024.01~03),0,1,0.0040980661009639265,0.004108814067996146,0.9835162811539495,0.004160005845276578,0.004116832831813997,2
리드런의 사설이 길다 트럼프 시즌 2 헬기이송 특혜 의대증원,2024-01-18,1,1구간 (2024.01~03),8,6,0.0013439401918254289,0.0013393176907049345,0.2803457930630188,0.2236606628650135,0.49331028618943734,4
무전공선발과 입시지형 변화,2024-01-18,1,1구간 (2024.01~03),10,1,0.18092036782594934,0.7228802291995542,0.001514963965955711,0.09315864613538781,0.0015257928731530173,1
서울대 일반학과 지거국 의대,2024-01-18,1,1구간 (2024.01~03),0,17,0.0028395743546731534,0.9886265134807316,0.0028234171910445764,0.0028841983243067604,0.0028262966492438443,1
오늘의 신문 3면 사설 1월 18일 목요일,2024-01-18,1,1구간 (2024.01~03),8,2,0.07535389921899638,0.0004557510514302416,0.0004535283776547939,0.03088890458977854,0.89284791676214,4
음주 의료와 의대 열풍,2024-01-18,1,1구간 (2024.01~03),27,5,0.0015990255316686941,0.001594968631358108,0.5943792931130387,0.3201574648516034,0.08226924787233111,2
의대 1000명정도 증원하면 치대가 넘어서지않나요,2024-01-18,1,1구간 (2024.01~03),0,3,0.029094282910020617,0.46017647473612827,0.028807426606636207,0.4532156295004324,0.028706186246782454,1
의대 증원 공문 두고 복지부 의사협회 신경전,2024-01-18,1,1구간 (2024.01~03),0,1,0.05282468049650711,0.0014671281761671662,0.9427723983132053,0.0014827854125964357,0.0014530076015241192,2
의대 증원 동맹휴학 전공의 파업 예측,2024-01-18,1,1구간 (2024.01~03),0,3,0.7197013439594984,0.0006674291085836443,0.21580434868963597,0.06316029748945945,0.0006665807528226512,0
의대 증원 최대 6000명 의견까지,2024-01-18,1,1구간 (2024.01~03),2,13,0.0038788296144765823,0.09914109710468566,0.6358582298532383,0.1657776500507067,0.09534419337689273,2
정부 의협 의대 증원 갈등 여전 24 1 18,2024-01-18,1,1구간 (2024.01~03),3,2,0.016820607053259686,0.01779802412094239,0.9315998693021207,0.016838382893037667,0.016943116630639504,2
1 18 시장복기 GPT스토어 오픈AI 한글과컴퓨터 이스트소프트 저출산 재택근무 알서포트 포시에스 웹툰 디앤씨미디어 반도체 퀄리타스반도체 가온칩스,2024-01-19,1,1구간 (2024.01~03),13,4,0.1045934665279602,0.013515950932347478,0.0011346054247553103,0.0011279123719938763,0.8796280647429431,4
2024 의사 국가고시 합격률 및 역대 수석 출신 대학 필기 실기,2024-01-19,1,1구간 (2024.01~03),18,4,0.12592609091802737,0.32943882376544537,0.0006923685970565895,0.543256256042964,0.0006864606765066955,3
광주대 호남대 간호 고민,2024-01-19,1,1구간 (2024.01~03),0,5,0.31043259819861463,0.4976589683498402,0.0013861180247584492,0.18915708537947987,0.0013652300473068174,1
딸이 의사로 변했다,2024-01-19,1,1구간 (2024.01~03),2,2,0.8368649397879714,0.056273606045069695,0.0019153640814214958,0.0019420122191229437,0.10300407786641452,0
상승하락의 순환 올해 교과 학종전형 전망,2024-01-19,1,1구간 (2024.01~03),0,1,0.001282646710106975,0.9948151477193574,0.001295384306926264,0.00129485777731835,0.0013119634862911447,1
스펙공유,2024-01-19,1,1구간 (2024.01~03),0,5,0.1214162962410779,0.8676189012488125,0.0036559362197667957,0.0036616765208923163,0.003647189769450363,1
알면 알수록 재미있는 제도 정치 및 인재영입 정보,2024-01-19,1,1구간 (2024.01~03),8,2,0.5637885940754693,0.03675660761250799,0.2124699715168907,0.0004971871956532925,0.18648763959947862,0
언론에 비친 보사연 2024년 1월 3주,2024-01-19,1,1구간 (2024.01~03),4,1,0.08940460288245794,0.00011940482150130197,0.7270136017601754,0.004348789472741977,0.17911360106312352,2
가짜 뉴스로 의대증원에 성공함,2024-01-20,1,1구간 (2024.01~03),61,6,0.5403929985903455,0.000530162479119613,0.14053868190995103,0.31800800344781677,0.0005301535727671532,0
의대 2000명 증원하면 국민 의료비 월 6만원씩 더 내야,2024-01-20,1,1구간 (2024.01~03),1,2,0.003943342133995364,0.003949685535140485,0.5995708807492293,0.3886332608127756,0.00390283076885938,2
입시정보 2025학년도 무전공 20 이상 선발 추진 문과 불리해질 것으로 예상 종로학원,2024-01-20,1,1구간 (2024.01~03),37,33,0.0006267873691686213,0.9021358342874526,0.09597242341529058,0.000632278759936287,0.0006326761681519727,1
자연계 자유전공학부 독식 서울대 100 올해도 지속된다,2024-01-20,1,1구간 (2024.01~03),47,7,0.0005412400986262774,0.9552733007072178,0.01983302738931813,0.023803247307792607,0.0005491844970451733,1
강남에서 의대 가자 1 2025학년도 의대 전형 유형별 모집 시기별 인원,2024-01-21,1,1구간 (2024.01~03),6,1,0.002464956196469873,0.9901765663266916,0.002454920317264511,0.002456270121483502,0.0024472870380904035,1
앞으로 대학병원 강화하면 개원의들 다 죽는다,2024-01-21,1,1구간 (2024.01~03),0,5,0.41657171969710954,0.0036187724109663522,0.08232601633055583,0.49388381514966556,0.0035996764117027045,3
의대정원 증원 논란 이런 정부 처음본다,2024-01-21,1,1구간 (2024.01~03),18,9,0.0010338154738722932,0.001032959215713996,0.5884593863556726,0.39036958316327347,0.019104255791467576,2
중국 vs 한국,2024-01-21,1,1구간 (2024.01~03),4,10,0.007623124966711155,0.20982643118050462,0.007493304039887794,0.7673570293680408,0.007700110444855584,3
횡령 배임 혐의 올해 더 늘수도 by제주회계사무소 선정 뉴스,2024-01-21,1,1구간 (2024.01~03),8,3,0.0006565955950286754,0.10214938050406379,0.0006555341060641462,0.10368582328651268,0.7928526665083308,4
2025학년도 대입전형 알아보기,2024-01-22,1,1구간 (2024.01~03),9,2,0.0031390891712414788,0.9876813840558933,0.0030525739337473544,0.0030535537695005107,0.003073399069617268,1
언론사별 랭킹뉴스 2024 01 22 2,2024-01-22,1,1구간 (2024.01~03),0,5,0.0181423413424696,9.512324450194563e-05,9.58424441160921e-05,0.09353192041444036,0.888134772554472,4
일반국민 75 의대인력 증원 통한 의사인력 확충 필요,2024-01-22,1,1구간 (2024.01~03),9,1,0.10377605326707107,0.11336613989329136,0.5842833695642198,0.19767142203597826,0.0009030152394396692,2
전공의협의회가 전국 수련병원 55곳 자체 조사 결과 전공의 86 의대 증원 시 집단행동 서울 빅5 병원 중 2곳 찬성 의과대학 학생협회 전공의와 공동 대응,2024-01-22,1,1구간 (2024.01~03),4,1,0.0026232237246368996,0.0026259723752684147,0.9483077870280161,0.043806396579904365,0.002636620292174141,2
1 23 데일리 뉴스 요약 공유,2024-01-23,1,1구간 (2024.01~03),0,2,0.0002899012088203503,0.0002887619068508862,0.029538235464903903,0.0002897230272197253,0.9695933783922052,4
2024 01 23 화요일 05 22 헤드라인 키워드 뉴스,2024-01-23,1,1구간 (2024.01~03),2,4,7.17389530224643e-05,7.176828805265708e-05,7.194784125769158e-05,0.03275025494286212,0.9670342899748051,4
2024 대입 정시 최초합격 속속 발표,2024-01-23,1,1구간 (2024.01~03),2,1,0.001262426546339661,0.9740240931908924,0.0012754307926932688,0.0013049491465360276,0.02213310032353852,1
20240123 화 주요뉴스 정리,2024-01-23,1,1구간 (2024.01~03),0,1,0.02986064420352275,0.0003013053549333805,0.06304257673356768,0.08712145371842839,0.8196740199895478,4
2024년 01월 3주차 의료계 동향 뉴스 기사입니다 서울특별시 물리치료사회,2024-01-23,1,1구간 (2024.01~03),0,3,0.0015469630386283012,0.0015380434815603352,0.7987896642121493,0.0015305448087291076,0.19659478445893303,2
K Topic 집에 5만원 탑 쌓아뒀다 불법도박 돈세탁 550억 챙긴 일당 외 67건 January 23 2024,2024-01-23,1,1구간 (2024.01~03),6,1,0.0003764690163923774,0.0003740819149279208,0.04482043166429555,0.029310591700146996,0.9251184257042372,4
공유 무전공 신입생 수백 명씩 들어올텐데 대학들 교수 태부족,2024-01-23,1,1구간 (2024.01~03),0,9,0.002942151389633648,0.5434689323963199,0.18632089856670855,0.2643251020782441,0.0029429155690937113,1
막걸리 예천양조 대표 명예훼손 유죄 이통사들 스마트폰 가격은 지속적 상승 선택약정할인제도 계속 유지 by제주회계사무소 선정 뉴스,2024-01-23,1,1구간 (2024.01~03),14,2,0.08697236861714008,0.010860088474163641,0.04369113498238592,0.000400194416520412,0.85807621350979,4
명지대학교 Myongji University,2024-01-23,1,1구간 (2024.01~03),28,5,0.18121906470775595,0.49867722423836586,0.087638284661626,5.484551867259804e-05,0.2324105808735795,1
복지부 국민건강 볼모 전공의들 집단행동 절대 용인 못해,2024-01-23,1,1구간 (2024.01~03),3,1,0.0031503333337445784,0.0031590355697285882,0.9873890464857675,0.003158627758891424,0.0031429568518678472,2
